record_id,compound_id,poi,e3,scaffold,pub_group,year_int,temporal_group,poi_e3
11274,7194,EGFR 19del,VHL,O=C(CCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11275,7194,EGFR L858R/T790M,VHL,O=C(CCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11276,7194,EGFR L858R/T790M/C797S,VHL,O=C(CCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11277,7195,EGFR,VHL,O=C(CCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11278,7195,EGFR 19del,VHL,O=C(CCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11279,7195,EGFR L858R/T790M,VHL,O=C(CCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11280,7195,EGFR L858R/T790M/C797S,VHL,O=C(CCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11281,7196,EGFR,VHL,O=C(CCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11282,7196,EGFR 19del,VHL,O=C(CCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11283,7196,EGFR L858R/T790M,VHL,O=C(CCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11284,7196,EGFR L858R/T790M/C797S,VHL,O=C(CCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11285,7197,EGFR,VHL,O=C(CCCCCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11286,7197,EGFR 19del,VHL,O=C(CCCCCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11287,7197,EGFR L858R/T790M,VHL,O=C(CCCCCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11288,7197,EGFR L858R/T790M/C797S,VHL,O=C(CCCCCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11289,7198,BRD4,DCAF11,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCOc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11290,7199,BRD4,DCAF11,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCCCOc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11291,7200,BRD4,DCAF11,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCOc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11292,7201,BRD4,DCAF11,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCC#Cc1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11293,7202,BRD4,DCAF11,O=C(CCOCCOCCOCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCOc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11294,7203,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11295,7204,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11296,7205,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11297,7206,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11298,7207,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11299,7208,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11300,7209,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11301,7210,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11302,7211,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11303,7212,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11304,7213,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11305,7214,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11306,7215,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11307,7216,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11308,7217,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11309,7218,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11310,7219,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11311,7220,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11312,7221,BRD4,DCAF11,O=C(COc1ccccc1/C=C1\C(=O)Nc2ccccc21)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11313,7222,BRD4,DCAF11,O=C(COc1ccccc1/C=C1\C(=O)Nc2ccccc21)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11314,7223,BRD4,DCAF11,O=C(COc1ccccc1/C=C1\C(=O)Nc2ccccc21)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11315,7224,BRD4,DCAF11,O=C(COc1ccccc1/C=C1\C(=O)Nc2ccccc21)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11316,7225,BRD4,DCAF11,O=C(COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1)NCCCOCCOCCOCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21,10.1371/journal.pbio.3002550,,UNKNOWN,BRD4||DCAF11
11317,7226,RIPK1,VHL,O=C(CCOCCOCCOCCC(=O)Nc1nc2ccc(-c3cncc(NC(=O)OC4CCCCC4)c3)cc2s1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.immuni.2024.04.025,2024,2024,RIPK1||VHL
11318,7227,RIPK1,VHL,O=C(CCCCCCCCCCC(=O)Nc1nc2ccc(-c3cncc(NC(=O)OC4CCCCC4)c3)cc2s1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.immuni.2024.04.025,2024,2024,RIPK1||VHL
11319,7228,RIPK1,VHL,O=C(CCOCCCOCCC(=O)Nc1nc2ccc(-c3cncc(NC(=O)OC4CCCCC4)c3)cc2s1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.immuni.2024.04.025,2024,2024,RIPK1||VHL
11320,7229,RIPK1,VHL,O=C(COCCOCCOCCOCC(=O)Nc1nc2ccc(-c3cncc(NC(=O)OC4CCCCC4)c3)cc2s1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.immuni.2024.04.025,2024,2024,RIPK1||VHL
11321,7229,RIPK1,VHL,O=C(COCCOCCOCCOCC(=O)Nc1nc2ccc(-c3cncc(NC(=O)OC4CCCCC4)c3)cc2s1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.immuni.2024.04.025,2024,2024,RIPK1||VHL
11322,7230,ERalpha,VHL,O=C(CCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11323,7230,ERbeta,VHL,O=C(CCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11324,7230,ARO1,VHL,O=C(CCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11325,7231,ERalpha,VHL,O=C(CCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11326,7231,ERbeta,VHL,O=C(CCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11327,7231,ARO1,VHL,O=C(CCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11328,7232,ERalpha,VHL,O=C(CCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11329,7232,ERbeta,VHL,O=C(CCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11330,7232,ARO1,VHL,O=C(CCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11331,7233,ERalpha,VHL,O=C(CCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11332,7233,ERbeta,VHL,O=C(CCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11333,7233,ARO1,VHL,O=C(CCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11334,7234,ERalpha,VHL,O=C(CCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11335,7234,ERbeta,VHL,O=C(CCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11336,7234,ARO1,VHL,O=C(CCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11337,7235,ERalpha,VHL,O=C(CCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11338,7235,ERbeta,VHL,O=C(CCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11339,7235,ARO1,VHL,O=C(CCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11340,7236,ERalpha,VHL,O=C(CCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11341,7236,ERbeta,VHL,O=C(CCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11342,7236,ARO1,VHL,O=C(CCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11343,7237,ERalpha,VHL,O=C(CCCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCCC1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11344,7237,ERbeta,VHL,O=C(CCCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCCC1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11345,7237,ARO1,VHL,O=C(CCCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCCC1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11346,7238,ERalpha,VHL,O=C(CCCCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11347,7238,ERbeta,VHL,O=C(CCCCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11348,7238,ARO1,VHL,O=C(CCCCCCCCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11349,7239,ERalpha,VHL,O=C(CCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4cncn4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11350,7239,ERbeta,VHL,O=C(CCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4cncn4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11351,7239,ARO1,VHL,O=C(CCCCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4cncn4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11352,7240,ERalpha,VHL,O=C(COCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11353,7240,ERbeta,VHL,O=C(COCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11354,7240,ARO1,VHL,O=C(COCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11355,7241,ERalpha,VHL,O=C(COCCOCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11356,7241,ERbeta,VHL,O=C(COCCOCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11357,7241,ARO1,VHL,O=C(COCCOCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
11358,7242,ERalpha,VHL,O=C(COCCOCCOCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERalpha||VHL
11359,7242,ERbeta,VHL,O=C(COCCOCCOCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ERbeta||VHL
11360,7242,ARO1,VHL,O=C(COCCOCCOCCOc1ccc(NS(=O)(=O)C2C[C@H]3O[C@@H]2C(c2ccc(-n4ccnc4)cc2)=C3c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.4c00196,,UNKNOWN,ARO1||VHL
